"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","dem","rep","affirm","resent","sample.size","sample.size.res"
"AL",1023,"Choctaw",0.511205591986741,-88.2632012050535,32.0196790336249,0.227669041140999,914,29.9487266540527,0.516773608317325,0.423873325213155,13877,197.917849679326,29.7653242587134,92272,0.00115298695683505,0,1,0.449278817499106,0.511205591986741,0.352865277777778,1,0.542126853897128,0.551823832698887,0.531171081950978,0.439266984146121,0.441339027760332,0.433797532289487,15922,54.2999992370605,8.3,24714,1.94866639067952,4.18601813110181,1621.08824358613,1196.98537017881,678377,409209,2746506,946850,15731,17526,18483,20753,20513,20195,19152,6,0.000289114826772033,0.00221269063180828,0.00586775751072961,4.8283137373023,5.88610403145016,68.7647521636507,28.1376518218623,596480,0.21243115656963,0.592105263157895,0.511205591986741,0.516773608317325,0.423873325213155,13877,197.917849679326,92272,0.00115298695683505,0,1,NA,NA,42.7000007629395,59.2999992370605,61.4000015258789,13.5,NA,NA,64.0999984741211,63.5999984741211,46.2000007629395,72.4000015258789,68.8000030517578,89.5999984741211,53.4000015258789,59.0999984741211,88.5999984741211,89.3000030517578,86.4000015258789,95.5999984741211,92.5999984741211,97.8000030517578,74.3000030517578,96.9000015258789,95.3000030517578,96.5,93.3000030517578,49.7000007629395,72.4400024414062,70.2799987792969,61.0800018310547,0,46.2000007629395,79.308084712309,49.7000007629395,0.130421223763549,7094,6767,2.19982300060552,47228,21469,1353,1090,0,1,0,NA,1.59344116823364,0
"AL",1025,"Clarke",0.494119210578776,-87.8308200062862,31.676667352672,0.308543314147501,1238,35.3960380554199,0.560719183735893,0.480577136514983,15049,216.329855804372,32.7424393285661,99429,0.000930294371719051,0,1,0.498262824443082,0.494119210578776,0.393203333333333,1,0.515924435654368,0.526562914158052,0.521674627297728,0.435975153420147,0.430222126529587,0.438818565400844,27867,60.2999992370605,7.8,26898,2.32037726781209,4.1755016722408,1452.39376008607,1421.23963679431,808820,374706,3255548,156165,17806,22624,30987,26409,26016,27636,26548,5,0.000189329395281911,0.00553988718775181,0.00218441611842105,5.66988092298052,6.18414889093748,55.4691298006806,27.5343361674297,778240,0.239183276616432,0.580771746239372,0.494119210578776,0.560719183735893,0.480577136514983,15049,216.329855804372,99429,0.000930294371719051,0,1,72.1999969482422,73.0999984741211,73.1999969482422,80.4000015258789,77.3000030517578,6,NA,NA,56.9000015258789,55.7000007629395,60.5999984741211,54.0999984741211,55.9000015258789,87.5,78.8000030517578,84.0999984741211,91.5,94.1999969482422,95.3000030517578,97.4000015258789,96.1999969482422,91.9000015258789,64,97.6999969482422,97.6999969482422,98.6999969482422,94,49.4000015258789,70.5299987792969,60.9099998474121,47.4099998474121,0,74.0999984741211,76.6326784381994,49.4000015258789,0.12339657330586,7436,7599,2.07295207132654,42083,20301,2805,1931,0,0.831379538316673,0.168620461683327,5,1.96583279319608,0.402754205390997
"AL",1027,"Clay",0.293116620642972,-85.8605332518057,33.2690927632276,0.151898566831005,605,56.0480155944824,0.568445544049838,0.548283089627426,12274.9989487813,121.861518250023,21.5053766907943,69557.0242699468,0.000968264133852638,0,0,NA,NA,0.393128260869565,0,0.077092050209205,0.14038419077059,0.154847104749512,0.171968977524533,0.157008559000982,0.148291702555268,14254,53.7999992370605,4.9,26809,1.59532801035822,NA,NA,NA,NA,310795,NA,453791,12938,15765,21006,22645,17768,16907,13929,2,8.83197173769044e-05,0.0145107794361526,0.0142508143322476,5.01063529409626,5.59471137960184,80.2588996763754,44.2359249329759,392960,0.15210355987055,0.495212562236691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,86.5,81.5999984741211,80.6999969482422,77.0999984741211,98,56.7000007629395,44.7999992370605,56.5,57.7999992370605,52.5,63.7999992370605,50.2999992370605,59.9000015258789,34.0999984741211,69,71.8000030517578,71.1999969482422,66.8000030517578,42.4000015258789,62.3199996948242,50.8300018310547,52.7000007629395,0,NA,61.4004545454545,42.4000015258789,0.154206328207585,3598.0062102628,8665.1072972933,1.35000535121829,37842,28031,2502,2337,0,0.212139650177401,0,4.26499545869734,1.89853337202261,1.51985323586619
"AL",1029,"Cleburne",0.169431378101255,-85.5187390554333,33.6745548971238,0.141271386358509,560,49.9723129272461,0.534880777744926,0.572666800877254,11173.0055715074,117.177807482377,21.0313895985456,62251.155099526,0.00125373809286269,0,0,NA,NA,0.2650675,1,0.0718473244355744,0.0550149700598802,0.0727859710910558,0.0592942888323027,0.0370317921121575,0.0332620892332354,14123,49.7999992370605,3.9,29104,1.62980868134129,NA,NA,NA,NA,263116,NA,497820,10976,13218,13385,13360,12877,13629,11904,1,7.48502994011976e-05,0.0103440766550523,0.00796353251318102,NA,6.21460809842219,82.258064516129,45.8502024291498,364160,0.0967741935483871,0.470141700404858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2000007629395,82.8000030517578,88.5,76.5999984741211,77.3000030517578,97.1999969482422,57.9000015258789,47.7000007629395,60.9000015258789,38.7999992370605,51.7000007629395,56.2999992370605,41.2999992370605,45.7000007629395,41.7000007629395,77.4000015258789,68.5999984741211,75.6999969482422,65,40.5,66.1399993896484,56.9599990844727,59.8699989318848,0,NA,54.4750228654093,40.5,0.153988830822465,1893.05773151351,9265.93981729716,1.25641280243604,37960,30213,1611,2101,0,1,0,5,1.11389115303313,1.11389115303313
"AL",1031,"Coffee",0.147251376909488,-85.9881967161697,31.4026064185288,0.167151427228499,679,20.3915004730225,0.506043769890966,0.522316043425814,6487.10885306237,104.339810869791,17.7358510563131,38163.5879028959,0.000623506183102982,0,0,0.0937710437710438,0.147251376909488,0.456292,1,0.165289256198347,0.209311606252078,0.205052052396286,0.173635008029365,0.183721196835951,0.167354048210139,43615,67.1999969482422,4.3,31316,1.83523064739656,4.02122641509434,494.001411432604,512.19512195122,392032,214622,1004062,308110,8119,12170,26119,30070,32556,31987,30720,1,3.3255736614566e-05,0.00992429837518464,0.00714417404129794,5.35894198836447,5.45958551414416,89.838337182448,64.7556845670053,433920,0.0900692840646651,0.32510885341074,0.147251376909488,0.508457579040392,0.522316043425814,9623,104.339810869791,56612,0.000623506183102982,0,0,NA,68.9000015258789,47.5,64.5999984741211,70,0.200000002980232,NA,NA,88.3000030517578,97.0999984741211,92.4000015258789,95.6999969482422,99.4000015258789,97.4000015258789,47.4000015258789,63.0999984741211,64.3000030517578,69.1999969482422,70.6999969482422,81.9000015258789,71.5,82.0999984741211,60.7999992370605,96.6999969482422,96.1999969482422,93.9000015258789,96,48.5,84.8199996948242,79.0299987792969,76.2200012207031,0,68.9000015258789,61.9088375677823,48.5,0.123552575318715,955.235710775161,5527.82838980686,2.05972731391852,50004,24277,8828,9930,0.224205013251395,0.73613923757521,0.0242501949979691,4.04618020565576,17.7223117681748,9.32938292660217
"AL",1033,"Colbert",0.459803660152246,-87.8049507072644,34.7004253664005,0.158906120937503,595,35.512996673584,0.612590446803397,0.460782949980246,9835.57888843514,219.236806555257,29.018487843297,74308.5207529487,0.000736275170800454,1,1,NA,NA,0.341168181818182,0,0.370024726808646,0.348532674938275,0.251664564573373,0.172026112185687,0.166175614724283,0.161093554787977,54984,65.1999969482422,6.5,31413,1.54743362025778,NA,NA,NA,NA,306808,NA,910627,16153,20189,24802,31997,29860,34093,39561,10,0.00031252929962184,0.0469257305194805,0.0144114077669903,5.66296048013595,5.88610403145016,81.7401960784314,63.4396355353075,395520,0.106617647058824,0.303530751708428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0999984741211,64,50,47,49.0999984741211,100,45.9000015258789,53.0999984741211,80.5999984741211,67.0999984741211,63.2999992370605,72.9000015258789,72.4000015258789,66,65.8000030517578,89.5999984741211,92.8000030517578,91.5,87.0999984741211,45.5,81,78.3199996948242,71.8199996948242,0,NA,51.0403131984632,45.5,0.276884475541033,4522.43517261864,5305.9020232905,1.46705393630315,43438,29609,7439,8886,0.654531863179543,0.24351219297052,0.360185084063741,4.55088896036267,16.3587795903178,3.63350695575869
"AL",1035,"Conecuh",0.431615241800018,-86.9935998663766,31.429270562955,0.209495757043992,851,23.4281635284424,0.554213435084471,0.430476190476191,6442.53784152764,92.4498276014499,14.1607420949286,42060.7556279382,0.000884095128635841,0,0,0.471358077665737,0.431615241800018,0.412587878787879,1,0.51190724879883,0.451469930468019,0.445290125152026,0.442186001917546,0.435517070054653,0.464847293619595,14089,52.7000007629395,8.5,22643,1.97401894451962,6.41979949874687,1638.67267513314,1106.09129147842,458986,172132,1045700,240795,12605,14594,21433,24593,25429,25489,21776,0,0,0.00606617647058824,0.00239252061248528,4.969813299576,5.7037824746562,55.6554307116105,35.2445193929174,543360,0.292883895131086,0.537942664418212,0.431615241800018,0.557808868589929,0.43047619047619,11311,92.4498276014499,73845,0.000884095128635841,0,1,27.7999992370605,38.5999984741211,35.2000007629395,55.4000015258789,51,23,NA,NA,48.7000007629395,60.0999984741211,57.7999992370605,51.5999984741211,64.3000030517578,100,29.7999992370605,43.0999984741211,85.4000015258789,81.8000030517578,80.9000015258789,94.4000015258789,87.4000015258789,88.0999984741211,43.5,94.9000015258789,95.5999984741211,97.6999969482422,91.3000030517578,48.7999992370605,68.2600021362305,61.2700004577637,72.3099975585938,0,39.0999984741211,63.6544571228333,48.7000007629395,0.172685508525643,2780.69752827672,3656.14449692918,2.05395466602363,34071,16588,1381,840,0,1,0,NA,1.87196406731961,0
"AL",1037,"Coosa",0.270430135422612,-86.2476641013554,32.9362354377436,0.166405818157006,652,43.1683235168457,0.537427286775806,0.515634580012262,13994.6004532118,86.7729984953043,13.5710657220991,89481.0672157806,0.00057074664037773,0,0,0.283297806504848,0.270430135422612,0.405423913043478,0,0.284135621598995,0.391266257834086,0.363818722139673,0.348996435940724,0.341911162104573,0.310425513476038,12202,53.9000015258789,5,26531,1.41587672777383,5.08733624454148,1227.9355333845,1068.07177442324,909070,472805,1672376,610653,15113,15906,16634,14839,12460,13460,11766,1,6.7389985848103e-05,0.0031346450617284,0.00739503816793893,6.30627528694802,6.26339826259162,71.8600953895072,40.9638554216867,419200,0.220985691573927,0.513769363166954,0.270430135422612,0.538509455314554,0.515634580012262,19273,86.7729984953043,123231,0.00057074664037773,0,0,59.9000015258789,66.5999984741211,58.5,67.8000030517578,59.2999992370605,34,NA,NA,53.5999984741211,64.8000030517578,61.0999984741211,62.2999992370605,64.3000030517578,95.4000015258789,46.2999992370605,48.4000015258789,61.2999992370605,57.5999984741211,63.2999992370605,62.5999984741211,57.0999984741211,60.0999984741211,39.2999992370605,82.5999984741211,83.1999969482422,80.3000030517578,72.8000030517578,42.7999992370605,65.5100021362305,56.0400009155273,57.9799995422363,0,37.5,63.6179496618898,42.7999992370605,0.160765934130448,3784.5616957474,10197.6946383493,1.89460640742576,42047,22193,1442,1316,0.722365480813484,0.277634519186516,0,NA,1.19394243249074,0
"AL",1039,"Covington",0.126912969547071,-86.4512339446309,31.2484616893149,0.255967582864459,1034,19.5320243835449,0.521343993958522,0.603481624758221,5757.11740101448,83.1898284124285,18.3827497865073,26053.4258640746,0.0026279177616324,0,0,0.131687242798354,0.126912969547071,0.427191428571429,1,0.123048479868529,0.209616040731701,0.162953532781668,0.157017518119663,0.123515186946932,0.124877532106448,37631,57.2999992370605,7.4,25691,1.77301167515965,9.8,730.816077953715,816.906410939442,324362,158667,538155,123443,5639,7536,32124,38103,41356,42417,40373,7,0.000183712568564155,0.00604448742746615,0.00524832053742802,5.01063529409626,5.92692602597041,66.8817204301075,51.9345624513114,666880,0.245161290322581,0.444040508958712,0.126912969547071,0.533397036457271,0.603481624758221,6469,83.1898284124285,29275,0.0026279177616324,0,1,25.7000007629395,48.4000015258789,27.1000003814697,66.0999984741211,51.4000015258789,1.39999997615814,NA,NA,89.5999984741211,96.4000015258789,92.9000015258789,89.0999984741211,95.5,99.5,53.2000007629395,66.5999984741211,68,70.9000015258789,73.5,80,76.8000030517578,85.9000015258789,54.2999992370605,97.1999969482422,95.9000015258789,96.0999984741211,92,48.5,75.5699996948242,65.2399978637695,73.4599990844727,0,48.5999984741211,60.4633684624349,48.5,0.116474509040927,730.652865393861,5011.33530454669,1.77794249775382,39577,22260,4350,4346,0,0.697267650895254,0,5,3.70392119222163,1.43311666492061
"AL",1041,"Crenshaw",0.466333306911709,-86.3135602371195,31.7314913204274,0.150562788448,610,23.1105175018311,0.526767271643144,0.373062328233663,11565.3386444199,211.225401919469,30.8441963024758,79201.0684780355,0.00122637753806964,0,0,NA,NA,0.423036363636364,1,0.19774112585156,0.309119346569927,0.329143921120562,0.294434334243251,0.247932674716429,0.233999712354379,13665,51.2999992370605,10.1,23472,1.94519353323942,NA,NA,NA,NA,351618,NA,684870,11726,15425,23313,23017,23656,23631,18981,2,8.68922969978711e-05,0.0102291325695581,0.00530946601941748,5.00058495824275,6.86171134048073,81.3197969543147,52.6869597895528,395520,0.156345177664975,0.417512213453589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6999969482422,89.0999984741211,88.5,86.6999969482422,90.6999969482422,98.1999969482422,39,57.7000007629395,79.1999969482422,74.0999984741211,84.5,90.4000015258789,81.5999984741211,89.0999984741211,57.2999992370605,94.0999984741211,96,96.5999984741211,94.0999984741211,49.2000007629395,81.9499969482422,75.7699966430664,83.4899978637695,0,NA,70.0133029517587,49.2000007629395,0.105823167948204,5393.30261560611,6157.85255728009,1.67491846437974,42625,25449,1451,1484,0.396463673920302,0.603536326079698,0,5,4.01913535350519,0.99470741526087
"AL",1043,"Cullman",0.0568608656608115,-86.8676435007028,34.1319531953306,0.191063557593485,738,43.9320106506348,0.485568418643277,0.633467956096927,5896.60173001825,74.4743792487644,19.9389632530893,22024.50287641,0.000370261023104089,0,0,NA,NA,0.386265517241379,1,NA,0.0134104256220863,0.0122721416048835,0.0254933740108685,0.00958920021165933,0.0106459716936547,77483,58.7999992370605,3.5,30705,1.20643720930233,NA,NA,NA,NA,NA,NA,NA,6355,13439,28321,33034,41051,47343,49046,0,0,0.0235531628532974,0.0161779161205767,NA,5.99146454710798,50,37.6466207410166,488320,0.297297297297297,0.525228076708248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3000030517578,68.4000015258789,72.3000030517578,99.3000030517578,41.5999984741211,54.5,49.5999984741211,42.7000007629395,42.5,50.5,42.0999984741211,49.7999992370605,34.7000007629395,73.8000030517578,68.8000030517578,64.5,63.4000015258789,40.0999984741211,60.6199989318848,55.4799995422363,59.8699989318848,0,NA,41.6476456805986,40.0999984741211,0.161832726773475,335.285878825877,5559.13256940298,1.39976150392817,39910,28512,11123,12464,0.088786582083948,0.735176126009835,0.175849328732153,4.23242963093548,57.373559493602,27.3152303352795
"AL",1045,"Dale",0.148315159465442,-85.6110275592866,31.431801255047,0.138262514182995,561,22.3602142333984,0.490491828931541,0.426829268292683,7252.73178379418,117.333934574076,18.6523733806011,45623.7680448793,0.000573911617610888,0,0,0.118614854277656,0.148315159465442,0.510176470588235,1,0.158675496688742,0.221522610188895,0.230945558739255,0.12690316974574,0.203586476419223,0.19261308232672,49129,74.1999969482422,4.4,30476,1.58630062516988,4.31845238095238,1271.42067440575,828.596203873205,550691,393579,1431122,437060,12677,17225,21608,22711,23175,22685,20828,2,8.80630531460526e-05,0.00837053571428571,0.00360790408525755,4.64439089914137,5.16478597392351,85.1851851851852,56.3087774294671,360320,0.102292768959436,0.367163009404389,0.148315159465442,0.491964167519551,0.426829268292683,12197,117.333934574076,76726,0.000573911617610888,0,0,64.6999969482422,74.6999969482422,60.0999984741211,66.9000015258789,69.3000030517578,0.300000011920929,NA,NA,75.8000030517578,80.9000015258789,81.1999969482422,81.9000015258789,98.8000030517578,99.4000015258789,46.2999992370605,51.2000007629395,69.9000015258789,69.5999984741211,66,67.4000015258789,63.7000007629395,77.5,55.2000007629395,93.5999984741211,92.5,87,85.5999984741211,45.7999992370605,70.9199981689453,62.439998626709,60.7599983215332,0,81.9000015258789,52.8940744558752,45.7999992370605,0.124638921078397,1075.69007107352,6171.69002082478,1.80668433451119,49084,27168,9122,11516,0.177365713066706,0.413409249586976,0.106491363093122,4.52477284385905,20.3114783723784,8.7786544912911
"AL",1049,"De Kalb",0.0792153199439514,-85.8040941949439,34.4598234930141,0.197859933152502,778,74.3007583618164,0.518428192568154,0.539664804469274,9042.51958946313,102.812610929472,19.5775196556263,47487.3765792096,0.000373657169546941,0,0,0.0613705275924803,0.0792153199439514,0.3189,0,0.065955655346618,0.0223958635914716,0.0187579802669762,0.0239632214573259,0.0168032023831689,0.0151598250573064,64452,53,3.5,27948,1.57023852641383,7.25,2004.71698113208,1106.26205216685,496116,328799,1100609,534924,12675,21106,28261,34426,40104,43075,45048,0,0,0.0180751928020566,0.0190839694656489,NA,6.21460809842219,71.6216216216216,47.5352112676056,503040,0.175675675675676,0.445003353454058,0.0792153199439514,0.520087209253986,0.539664804469274,10705,102.812610929472,56218,0.000373657169546941,0,0,83.0999984741211,77.1999969482422,71.6999969482422,78.3000030517578,87.4000015258789,16.1000003814697,NA,NA,49.5999984741211,67.4000015258789,75.0999984741211,69.8000030517578,68.5,99.8000030517578,43.9000015258789,50.5,55.9000015258789,54.5999984741211,54.5999984741211,59.0999984741211,44.2999992370605,46.7000007629395,40.7000007629395,54.0999984741211,56.9000015258789,65.8000030517578,62.4000015258789,36.0999984741211,56.5099983215332,50.2900009155273,51.0900001525879,0,67.5999984741211,33.2652774468788,36.0999984741211,0.228474721688439,716.30608237877,8322.83470480899,1.30955840118931,38759,29597,8434,8540,0.322084259437722,0.24813121990919,0.363663967373891,4.21902325342056,21.4231171378234,11.1126880850416
"AL",1051,"Elmore",0.437914604497639,-86.1491893553009,32.5966265356921,0.163498382870013,621,41.6265640258789,0.562542293468147,0.451538663256223,15824.2729385722,166.374076956413,24.1608042628702,108967.763449301,0.000907069850590587,0,1,NA,NA,0.410156818181818,1,0.464875319472266,0.425280398789389,0.394141145139814,0.282063515729835,0.206409205452834,0.200496828619346,65874,66.5,3,35305,1.76523155135436,NA,NA,NA,NA,440747,NA,924020,17502,21732,28245,28085,34280,34546,31649,12,0.000427274345736158,0.0241341560509554,0.0125690063091483,5.29831736654804,6.5510803350434,79.538554948391,53.1474103585657,405760,0.171827565270188,0.412749003984064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5999984741211,52.7999992370605,51.0999984741211,55.2999992370605,52.7999992370605,97.8000030517578,34.0999984741211,58.2999992370605,86.5999984741211,86.5,81.6999969482422,99.5999984741211,83.0999984741211,81.5999984741211,42.5,87.9000015258789,92.3000030517578,96.5,94.3000030517578,48.0999984741211,76.0899963378906,61.9099998474121,63.7000007629395,0,NA,70.4925673723202,48.2000007629395,0.100236222081346,6929.68022535754,8876.18573686778,1.87150006334727,59087,31572,10350,13487,0.0219324849691946,0.894050147664356,0.131132531571376,4.18738760375745,32.9160485238449,11.7722839312113
"AL",1053,"Escambia",0.443874304111483,-87.1615740883589,31.1261601681686,0.233398759081154,947,20.8733997344971,0.573739842336854,0.468763831469659,6077.77137804059,86.4236514903705,15.720382088088,33412.8771470474,0.00440753999511086,0,0,NA,NA,0.3926578125,1,0.235337787676318,0.280137108262108,0.32163933357243,0.303644072652266,0.307934443288241,0.318901850257053,38440,59.9000015258789,5.7,25712,1.8144889757793,NA,NA,NA,NA,147226,NA,36999,5719,8666,18889,22464,27963,30671,31443,1,4.45156695156695e-05,0.00747141372141372,0.00408176593521421,5.48063892334199,5.76832099579377,53,40.3789224393132,612480,0.4,0.536412078152753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,79.8000030517578,72.5999984741211,64,58.5,98.6999969482422,58.5,56.2000007629395,87.1999969482422,80.9000015258789,85.5999984741211,89.9000015258789,88.9000015258789,85.6999969482422,38,92.6999969482422,95.8000030517578,95,89.6999969482422,47.2000007629395,73.8499984741211,64.2399978637695,67.5299987792969,0,NA,64.9568843240801,47.2000007629395,0.149456059428553,2697.76654097646,3338.60232274574,1.85001916075877,38621,20876,5129,4860,0.436339633576935,0.563660366423065,0.537814398302817,3.63461639111344,18.5188783378352,7.58954752999343
"AL",1055,"Etowah",0.15274866084593,-86.0347757783409,34.0452515876659,0.138750306079497,535,65.4014282226562,0.514756902074236,0.515803576614927,9339.54858351566,135.659509602074,24.3553031465768,52021.4662539546,0.00165924734658786,0,1,NA,NA,0.390139473684211,0,0.168958353942032,0.159238498149127,0.145535960319647,0.142143949694086,0.146831111841406,0.151259216700182,103459,64.0999984741211,6.3,28747,1.8244101884082,NA,NA,NA,NA,249043,NA,750420,15398,21926,39109,47275,63399,72580,93892,2,4.23056583818086e-05,0.0456081081081081,0.0373263888888889,6.05208916892442,6.63987583382654,74.025974025974,58.7247278382582,345600,0.201298701298701,0.369828926905132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0999984741211,81.4000015258789,77.5999984741211,61,68.0999984741211,92.3000030517578,34.9000015258789,48.7000007629395,56.9000015258789,54.2999992370605,52.2000007629395,66.6999969482422,64.0999984741211,61.4000015258789,40.5,82.0999984741211,82.1999969482422,84.3000030517578,78.4000015258789,43.5,70.0500030517578,62.2200012207031,66.1999969482422,0,NA,43.1564175971273,43.4000015258789,0.195030799853263,1426.60353903752,7897.11831123172,1.68530895075649,41103,24389,15246,16673,0.324864492255584,0.461992286623549,0.0940129026237274,4.46104611362772,41.3134985576924,16.8997842723847
"AL",1057,"Fayette",0.131305513230925,-87.7388665256922,33.7212215348031,0.158568346246001,628,29.4180946350098,0.499577637207285,0.635100661198163,8489.53110661047,58.0894096498295,13.3439564024026,36956.9440513215,0.000175691588004943,0,0,0.126123334366284,0.132529182879377,0.389225,1,0.150924887892377,0.135093928668663,0.141610087293889,0.138382968250062,0.119329548526629,0.114204512499275,18495,56.5999984741211,8.8,28717,1.25142784076379,4.19642857142857,NA,NA,501713,313271,739641,325385,10135,12823,16248,18365,18443,21651,19388,0,0,0.0231758373205742,0.0126360808709176,5.91350300563827,5.29831736654804,57.421875,35.6050677151595,411520,0.26953125,0.559196155526431,0.132529182879377,0.499979383428116,0.637510513036165,12850,57.5596108949416,56768,0.000155642023346304,0,0,80.0999984741211,83.9000015258789,75.5999984741211,86.4000015258789,64.5,2.20000004768372,NA,NA,59.5,77.8000030517578,72,68.9000015258789,72.8000030517578,90.1999969482422,35.0999984741211,43.4000015258789,46.9000015258789,47.2000007629395,50.0999984741211,58.5,42.7000007629395,57.2999992370605,40.0999984741211,72.6999969482422,74.8000030517578,73.4000015258789,64.0999984741211,38.7000007629395,60.5099983215332,49.7900009155273,54.1599998474121,0,76.5999984741211,54.4528559553497,38.7000007629395,0.160729169297603,1114.72223904339,7373.26511004614,2.16026751059891,36178,16747,2000,1888,0.254740004629953,0.745259995370047,0.254740004629953,NA,3.29326949433596,0
"AL",1059,"Franklin",0.456058409835185,-87.8437687926026,34.441677843473,0.164207418228001,636,43.107536315918,0.617117275125775,0.474237644584648,10033.131588067,219.935201589091,30.6699082912222,71948.0083682853,0.000697911633650078,0,0,0.418001019887812,0.456058409835185,0.388916666666667,1,0.164001998501124,0.0644223342874018,0.0531721835075494,0.0540258220866586,0.0420843608878071,0.0387332828665153,31223,55.0999984741211,6.6,26592,1.51926966599246,4.71407457744667,1447.91053560918,662.120762921237,838487,309542,4096733,488593,9155,10681,19369,22011,25372,27552,25705,2,9.08636590795511e-05,0.0218361801242236,0.0190784389489954,4.78749174278205,5.4701676234747,76.3636363636364,49.3418578412937,414080,0.236363636363636,0.451673561489282,0.456058409835185,0.617726983844937,0.474237644584648,18627,219.935201589091,133575,0.000697911633650078,0,0,58.5999984741211,67.9000015258789,60.9000015258789,68,59.7999992370605,22.1000003814697,NA,NA,51.2000007629395,85.1999969482422,65.1999969482422,65,76.9000015258789,98.8000030517578,50,38.5999984741211,50.9000015258789,47.7000007629395,47.0999984741211,50.2999992370605,41.0999984741211,95.6999969482422,43.5999984741211,64.5,61.5999984741211,63.7000007629395,59.2999992370605,35.7999992370605,58.7299995422363,49.5400009155273,45.5800018310547,0,43.4000015258789,46.5565518570158,35.7999992370605,0.271149792706041,4575.69403772101,5450.43531108874,1.41624658483088,36804,25987,5127,4875,0.814796316176192,0.185203683823808,0,4.5,2.85627865213376,0.419586853028754
"AL",1061,"Geneva",0.147789570494319,-85.8390112198159,31.0950276072306,0.14171168279529,576,15.7111034393311,0.499104141853513,0.473662936210927,6346.98687142567,110.913855517362,18.2148765914636,38648.0128642657,0.00059841508075228,0,0,NA,NA,0.456690625,0,0.0767151064548834,0.150230257547331,0.137974770327711,0.132092683816822,0.106466387206955,0.0947741694662187,25764,55.4000015258789,6.8,26009,1.76923076923077,NA,NA,NA,NA,148288,NA,125304,4342,10690,26230,29315,30104,29172,25899,2,6.82244584683609e-05,0.00865051903114187,0.0110834775086505,5.89989735358249,5.7037824746562,80.5797101449275,61.6902237926973,369920,0.156521739130435,0.338339222614841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5999984741211,99.5,98.6999969482422,99.1999969482422,99.4000015258789,99.8000030517578,36.0999984741211,46.5,48.9000015258789,56.0999984741211,57.9000015258789,62.7999992370605,57,69.5,49.2000007629395,89.6999969482422,89.9000015258789,87.1999969482422,83.4000015258789,46.4000015258789,73.9300003051758,68.9800033569336,67.5599975585938,0,NA,67.9699686301707,46,0.11370423947085,938.018463661082,5404.64373649152,1.57167056545939,38968,24794,3444,3491,0.194225840621042,0.4266657613571,0.379108398021858,3.3999021603692,9.75821189590883,6.27365770436275
